smiles,g298
CC1OCC2CC12C#C,-385.890739
CC1OCC2CC12C#N,-401.99791
CC1OCC2NC12C#C,-401.92981
CC1OCC2NC12C#N,-418.0346
CC1OCC2OC12C#C,-421.811133
CC1OCC2OC12C#N,-437.914282
CN1CCC2CC12C#N,-382.098665
NC1CCC2NC12C#N,-398.161708
NC1CCC2OC12C#N,-418.042119
NC1CCN2CC12C#N,-398.150193
OC1CCC2CC12C#C,-385.889892
OC1CCC2CC12C#N,-401.998368
OC1CCC2NC12C#C,-401.932809
OC1CCC2NC12C#N,-418.04068
OC1CCC2OC12C#C,-421.816214
OC1CCC2OC12C#N,-437.920092
OC1CCN2CC12C#C,-401.922172
OC1CCN2CC12C#N,-418.028905
OC1COC2CC12C#C,-421.805483
OC1COC2CC12C#N,-437.912479
CC1CCC2CC12C=O,-387.149205
CC1CCC2NC12C=O,-403.193582
CC1CCC2OC12C=O,-423.075087
CC1CCN2CC12C=O,-403.184105
CC1COC2CC12C=O,-423.063925
CC1OCC2CC12C=O,-423.070861
CC1OCC2NC12C=O,-439.111241
CC1OCC2OC12C=O,-458.991681
OC1CCC2CC12C=O,-423.072471
OC1CCC2NC12C=O,-439.118139
OC1CCC2OC12C=O,-458.996274
OC1CCN2CC12C=O,-439.101386
OC1COC2CC12C=O,-458.986324
CC1CCC2CC1C2=O,-387.145615
CC1CCC2NC1C2=O,-403.183636
CC1CCC2OC1C2=O,-423.065674
CC1COC2CC1C2=O,-423.059682
CC1OCC2CC1C2=O,-423.067115
CC1OCC2NC1C2=O,-439.104189
CC1OCC2OC1C2=O,-458.986914
CN1CCC2CC1C2=O,-403.17324
OC1CCC2CC1C2=O,-423.07298
OC1CCC2NC1C2=O,-439.106496
OC1CCC2OC1C2=O,-458.988644
OC1COC2CC1C2=O,-458.981985
CC1CCC2CC1C=C2,-351.216599
CC1CCC2OC1C=C2,-387.140303
CC1COC2CC1C=C2,-387.133449
CC1COC2OC1C=C2,-423.062057
CC1OCC2CC1C=C2,-387.136343
CC1OCC2OC1C=C2,-423.057641
OC1CCC2CC1C=C2,-387.141897
OC1CCC2OC1C=C2,-423.064598
OC1COC2CC1C=C2,-423.057454
OC1COC2OC1C=C2,-458.985198
CC12CC(O)CCC1N2,-404.378572
CC12CC(O)CCC1O2,-424.267309
CC12CC1CCC(O)C2,-388.332941
CC12CC1OCC(O)C2,-424.250193
CC12CN1CCC(O)C2,-404.368486
CC1CC2(C)CC2CO1,-388.331382
CC1CC2(C)NC2CO1,-404.374633
CC1CC2(C)OC2CO1,-424.261438
CC1CC2(O)CC2CO1,-424.255209
CC1CCC2CC2(C)C1,-352.408393
CC1CCC2CC2(C)O1,-388.333289
CC1CCC2CC2(O)C1,-388.332524
CC1CCC2OC2(C)C1,-388.343225
CC1COC2CC2(C)C1,-388.322567
CC1COC2CC2(C)O1,-424.245864
CC1COC2CC2(O)C1,-424.245734
CC1OCC2CC2(C)O1,-424.261167
OC1CCC2CC2(O)C1,-424.256796
OC1COC2CC2(O)C1,-460.168515
CC1CCC2CC2C1=O,-387.149633
CC1CCC2CN2C1=O,-403.202663
CC1CCC2NC2C1=O,-403.196963
CC1CCC2OC2C1=O,-423.079165
CC1CCN2CC2C1=O,-403.181828
CC1COC2CC2C1=O,-423.06772
CC1NCC2CC2C1=O,-403.187057
CC1NCC2CN2C1=O,-419.239396
CC1NCC2NC2C1=O,-419.230987
CC1NCC2OC2C1=O,-439.113109
CC1OCC2CC2C1=O,-423.076475
CC1OCC2CN2C1=O,-439.118497
CC1OCC2NC2C1=O,-439.111894
CC1OCC2OC2C1=O,-458.993167
CN1CCC2CC2C1=O,-403.214317
CN1CCC2CN2C1=O,-419.259302
CN1CCC2NC2C1=O,-419.253392
CN1CCC2OC2C1=O,-439.135056
CN1CCN2CC2C1=O,-419.247227
OC1CCC2CC2C1=O,-423.07312
OC1CCC2CN2C1=O,-439.130165
OC1CCC2NC2C1=O,-439.118888
OC1CCC2OC2C1=O,-458.995905
OC1CCN2CC2C1=O,-439.107381
OC1CNC2CC2C1=O,-439.11177
OC1COC2CC2C1=O,-458.988938
CC1C(O)CCC2CN12,-404.364805
CC1C2CC2CCC1O,-388.32957
CC1C2CC2OCC1O,-424.247475
CC1C2CN2CCC1O,-404.362794
CC1C2OC2CCC1O,-424.263898
CC1CCC2CC2C1C,-352.400275
CC1CCC2CC2C1O,-388.329013
CC1CCC2NC2C1O,-404.378827
CC1CCC2OC2C1C,-388.332462
CC1CCC2OC2C1O,-424.261751
CC1CCN2CC2C1O,-404.361991
CC1COC2CC2C1C,-388.31702
CC1COC2CC2C1O,-424.243031
CC1OCC2CC2C1C,-388.324282
CC1OCC2CC2C1O,-424.252606
CC1OCC2CN2C1C,-404.358092
CC1OCC2NC2C1C,-404.366942
CC1OCC2NC2C1O,-440.297907
CC1OCC2OC2C1C,-424.252082
CC1OCC2OC2C1O,-460.180244
OC1CCC2CC2C1O,-424.257847
OC1CCC2NC2C1O,-440.307109
OC1CCC2OC2C1O,-460.190536
OC1CCN2CC2C1O,-440.29031
OC1COC2CC2C1O,-460.174863
CC1CCC2CC2C=C1,-351.191113
CC1CCC2NC2C=C1,-367.232166
CC1CCC2OC2C=C1,-387.114976
CC1COC2CC2C=C1,-387.108744
CC1OCC2CC2C=C1,-387.1158
CC1OCC2NC2C=C1,-403.149435
CC1OCC2OC2C=C1,-423.031002
OC1CCC2CC2C=C1,-387.114886
OC1CCC2NC2C=C1,-403.155765
OC1CCC2OC2C=C1,-423.038327
OC1CCN2CC2C=C1,-403.148318
OC1COC2CC2C=C1,-423.025118
CC1CCC2CC2CC1,-352.39956
CC1CCC2CC2CO1,-388.324023
CC1CCC2CC2OC1,-388.319343
CC1CCC2NC2CO1,-404.365779
CC1CCC2OC2CC1,-388.330305
CC1CCC2OC2CO1,-424.24976
CC1CCN2CC2CO1,-404.357688
CC1COC2CC2CO1,-424.238523
CC1COC2CC2OC1,-424.23639
CC1OCC2CC2CO1,-424.254148
CC1OCC2NC2CO1,-440.291639
CC1OCC2OC2CO1,-460.174964
OC1CCC2CC2CC1,-388.327786
OC1CCC2CC2OC1,-424.247457
OC1CCC2CN2CC1,-404.363459
OC1CCC2OC2CC1,-424.253444
OC1COC2CC2OC1,-460.163668
CC1CCC2CC3C2C13,-351.179032
CC1CCC2OC3C2C13,-387.099575
CC1COC2CC3C2C13,-387.097854
CC1COC2CC3C2N13,-403.133859
CC1COC2CN3C2C13,-403.133287
CC1OCC2CC3C1N23,-403.144194
CC1OCC2CC3C2C13,-387.102247
CC1OCC2CN3C2C13,-403.138143
CC1OCC2OC3C2C13,-423.01597
OC1CCC2CC3C1N23,-403.144089
OC1CCC2CC3C2C13,-387.10296
OC1CCC2CN3C2C13,-403.137914
OC1CCC2OC3C2C13,-423.025047
OC1COC2CC3C2C13,-423.020564
OC1COC2CN3C2C13,-439.054976
CC1CCC2CC=CC12,-351.224705
CC1CCC2OC=NC12,-403.222659
CC1COC2CC=CC12,-387.14809
CC1COC2OC=NC12,-439.149951
CC1OCC2CC=CC12,-387.145634
CC1OCC2OC=NC12,-439.1442
OC1CCC2CC=CC12,-387.149223
OC1CCC2OC=NC12,-439.141258
OC1COC2CC=CC12,-423.070282
OC1COC2OC=NC12,-475.074709
CC12CCC1CCC2O,-388.334167
CC12CCC1OCC2O,-424.254233
CC12COC1CCC2O,-424.25889
CC12OCC1CCC2O,-424.265384
CC12OCC1OCC2O,-460.176816
CC1CCC2CCC12C,-352.408932
CC1CCC2CCC12O,-388.336474
CC1CCC2COC12C,-388.339
CC1CCC2OCC12C,-388.334311
CC1CCC2OCC12O,-424.260925
CC1COC2CCC12C,-388.331105
CC1COC2CCC12O,-424.256409
CC1COC2COC12C,-424.259228
CC1OCC2CCC12C,-388.333146
CC1OCC2CCC12O,-424.25877
CC1OCC2COC12C,-424.260962
CC1OCC2OCC12C,-424.25574
CC1OCC2OCC12O,-460.17904
OC1CCC2CCC12O,-424.261328
OC1CCC2OCC12O,-460.18432
OC1COC2CCC12O,-460.179517
CC1CCC2CC1CO2,-388.353818
CC1CCC2CCC1C2,-352.428182
CC1CCC2CCC1O2,-388.357058
CC1CCC2COC1C2,-388.351636
CC1CCC2COC1O2,-424.283435
CC1CCC2OCC1O2,-424.283136
CC1COC2CC1CO2,-424.280019
CC1COC2CCC1C2,-388.347951
CC1COC2CCC1O2,-424.282148
CC1COC2COC1C2,-424.269798
CC1OCC2CC1CO2,-424.273564
CC1OCC2CCC1C2,-388.350401
CC1OCC2CCC1O2,-424.276863
CC1OCC2COC1C2,-424.271214
CC1OCC2COC1O2,-460.200266
CC1OCC2OCC1O2,-460.199864
OC1CCC2CC1CO2,-424.279752
OC1CCC2CCC1C2,-388.354905
OC1CCC2CCC1O2,-424.285264
OC1CCC2COC1C2,-424.276704
OC1CCC2COC1O2,-460.209962
OC1CCC2OCC1O2,-460.210083
OC1COC2CC1CO2,-460.204549
OC1COC2CCC1C2,-424.274551
OC1COC2CCC1O2,-460.209564
OC1COC2COC1C2,-460.19477
CC1CCC2CCC2=C1,-351.198411
CC1CCC2COC2=N1,-403.186692
CC1CCC2OCC2=C1,-387.114146
CC1CNC2COC2=N1,-419.220897
CC1COC2CCC2=C1,-387.114675
CC1COC2CNC2=N1,-419.224579
CC1COC2COC2=N1,-439.100543
CC1OCC2CCC2=C1,-387.116167
CC1OCC2OCC2=C1,-423.030152
OC1CCC2CCC2=C1,-387.124789
OC1CCC2OCC2=C1,-423.039722
OC1COC2CCC2=C1,-423.041271
CC1CC2CCC2CO1,-388.328945
CC1CC2COC2CO1,-424.24991
CC1CC2OCC2CO1,-424.250225
CC1CCC2CCC2C1,-352.406674
CC1CCC2CCC2O1,-388.332819
CC1CCC2COC2C1,-388.32828
CC1CCC2OCC2C1,-388.330053
CC1CCC2OCC2O1,-424.25402
CC1COC2CCC2C1,-388.327377
CC1COC2CCC2O1,-424.251152
CC1COC2COC2C1,-424.247955
CC1OCC2CCC2O1,-424.255858
CC1OCC2OCC2O1,-460.17891
OC1CCC2CCC2C1,-388.331346
OC1CCC2COC2C1,-424.250599
OC1CCC2OCC2C1,-424.254517
OC1COC2CCC2C1,-424.250644
OC1COC2COC2C1,-460.175716
CC1CCC2CCC=C12,-351.222566
CC1CCC2OCC=C12,-387.140513
CC1COC2CCC=C12,-387.14199
CC1COC2OCC=C12,-423.06293
CC1OCC2CCC=C12,-387.143124
CC1OCC2OCC=C12,-423.057792
OC1CCC2CCC=C12,-387.144473
OC1CCC2OCC=C12,-423.063542
OC1COC2CCC=C12,-423.061498
OC1COC2OCC=C12,-458.983715
CC1CCC2CCCC12,-352.430829
CC1CCC2CCOC12,-388.352192
CC1CCC2COCC12,-388.349605
CC1CCC2OCCC12,-388.352948
CC1CCC2OCOC12,-424.282718
CC1COC2CCCC12,-388.353624
CC1COC2CCOC12,-424.279135
CC1COC2COCC12,-424.271122
CC1COC2OCCC12,-424.283013
CC1OCC2CCCC12,-388.350887
CC1OCC2CCOC12,-424.275346
CC1OCC2COCC12,-424.267238
CC1OCC2OCCC12,-424.27742
CC1OCC2OCOC12,-460.198869
OC1CCC2CCCC12,-388.356376
OC1CCC2CCOC12,-424.275773
OC1CCC2COCC12,-424.274146
OC1CCC2OCCC12,-424.279081
OC1CCC2OCOC12,-460.201448
OC1COC2CCCC12,-424.276562
OC1COC2CCOC12,-460.203754
OC1COC2COCC12,-460.193735
OC1COC2OCCC12,-460.207097
CC1=CCCC(O)C1=O,-423.109389
CC1=CNCC(O)C1=O,-439.161737
CC1CCC=C(C)C1=O,-387.178943
CC1CCN=C(N)C1=O,-419.286669
CC1CNC=C(C)C1=O,-403.233606
CC1NCC=C(C)C1=O,-403.215752
CC1OCC=C(C)C1=O,-423.095044
CC1=CCCN(C1=O)C,-403.240667
CN1CCN=C(C1=O)N,-435.353635
NC1=NCCC(O)C1=O,-455.214784
CC1=CCCC(O)C1O,-424.282303
CC1C(O)CCC=C1C,-388.35129
CC1CCC=C(C)C1C,-352.425455
CC1CCC=C(C)C1O,-388.3545
CC1OCC=C(C)C1C,-388.347558
CC1OCC=C(C)C1O,-424.27565
CC1=CCCC(O)C=C1,-387.139577
CC1CCC=C(C)C=C1,-351.21626
CC1OCC=C(C)C=C1,-387.135068
CC1=CCCC(O)CC1,-388.345701
CC1=NCCC(O)CO1,-440.330441
CC1CCC(C)=CCO1,-388.340157
CC1CCC=C(C)CC1,-352.420158
CC1CCC=C(C)CO1,-388.340416
CC1CCN=C(C)OC1,-404.407351
CC1OCC=C(C)CO1,-424.267264
CC1CC(=CCO1)C#C,-385.908575
CC1CC(=CCO1)C#N,-402.014543
CC1CCC=C(C1)C#C,-349.989542
CC1CCC=C(C1)C#N,-366.0966
CC1CCN=C(N1)C#N,-398.195576
CC1CCN=C(O1)C#C,-401.970399
CC1CCN=C(O1)C#N,-418.073053
CN1CCC=C(C1)C#N,-382.126592
OC1CCC=C(C1)C#C,-385.91362
OC1CCC=C(C1)C#N,-402.020107
CC1CC(C=O)=CCO1,-423.090401
CC1CCC=C(C1)C=O,-387.171803
CC1CCN=C(N1)C=O,-419.278237
CC1CCN=C(O1)C=O,-439.150957
CC1CNC=C(C1)C=O,-403.227
OC1CCC=C(C1)C=O,-423.095938
OC1CNC=C(C1)C=O,-439.149344
CC(=O)C1=CCCC1O,-423.101791
CC(=O)C1=CNCC1O,-439.148087
CC1CCC=C1C(C)=O,-387.173699
CC1CCC=C1C(N)=O,-403.242426
CC1CNC=C1C(C)=O,-403.220802
CC1CNC=C1C(N)=O,-419.289855
CC1[NH2+]CC=C1C([O-])=O,-439.10134
CC1OCC=C1C(C)=O,-423.094332
CC1OCC=C1C(N)=O,-439.162894
CN1CCN=C1C(C)=O,-419.27443
CN1CCN=C1C(N)=O,-435.349491
NC(=O)C1=CCCC1O,-439.171525
NC(=O)C1=CNCC1O,-455.220982
[NH3+]C1CCC=C1C([O-])=O,-439.172903
[NH3+]C1CNC=C1C([O-])=O,-455.220102
CC1CCC=C1C1CC1,-351.198645
CC1CCC=C1C1CN1,-367.238121
CC1CCC=C1C1CO1,-387.119308
CC1OCC=C1C1CC1,-387.120851
CC1OCC=C1C1CN1,-403.159965
CC1OCC=C1C1CO1,-423.0403
CN1CCN=C1C1CO1,-419.223102
OC1CCC=C1C1CC1,-387.125824
OC1CCC=C1C1CN1,-403.164241
OC1CCC=C1C1CO1,-423.047361
OC1CCN=C1N1CC1,-419.222183
CC1CCC=C1CC#C,-349.97637
CC1CCC=C1CC#N,-366.085381
CC1OCC=C1CC#C,-385.897833
CC1OCC=C1CC#N,-402.005693
OC1CCC=C1CC#C,-385.904678
OC1CCC=C1CC#N,-402.013397
CC1CCC=C1CC=O,-387.157535
CC1CCC=C1NC=O,-403.233158
CC1OCC=C1CC=O,-423.078589
CC1OCC=C1NC=O,-439.153491
CN1CCN=C1NC=O,-435.335477
OC1CCC=C1CC=O,-423.086502
OC1CCC=C1NC=O,-439.161521
OC1CCN=C1NC=O,-455.212926
CC1CCC=C2CCC12,-351.196573
CC1CCC=C2COC12,-387.114182
CC1CCN=C2OCC12,-403.183632
CC1OCC=C2CCC12,-387.11355
CC1OCC=C2COC12,-423.029715
CN1CCN=C2OCC12,-419.215199
OC1CCC=C2CCC12,-387.124592
OC1CCC=C2COC12,-423.042119
OC1CCN=C2OCC12,-439.110502
CC1CC(=O)C=CCO1,-423.085222
CC1CCC=CC(=O)C1,-387.163603
CC1CCC=CC(=O)N1,-403.233086
CC1CCC=CC(=O)O1,-423.108298
CC1CNC=CC(=N)O1,-419.257222
CC1CNC=CC(=O)C1,-403.198436
CC1CNC=CC(=O)N1,-419.287014
CC1CNC=CC(=O)O1,-439.142208
CC1OCC=CC(=N)O1,-439.135094
CC1OCC=CC(=O)O1,-459.034532
CN1CCC=CC(=O)C1,-403.19419
OC1CCC=CC(=O)C1,-423.088161
OC1CNC=CC(=O)C1,-439.120845
CC1=CC(O)CCC=C1,-387.141268
CC1CCC=CC(C)=C1,-351.216248
CC1OCC=CC(C)=C1,-387.135726
CC1CC(C)C=CCO1,-388.335693
CC1CC(O)C=CCO1,-424.258309
CC1CC(O)CCC=C1,-388.340348
CC1CC(O)COC=N1,-440.322787
CC1CCC=CC(C)C1,-352.415256
CC1CCC=CC(C)O1,-388.340153
CC1CCC=CC(O)C1,-388.338982
CC1COC=NC(C)C1,-404.399963
CC1OCC=CC(C)O1,-424.266817
OC1CCC=CC(O)C1,-424.263652
CC1(C)C=CCCC1O,-388.347886
CC1(C)N=COCC1O,-440.334997
CC1(O)C=CCCC1O,-424.276835
CC1CCC=CC1(C)C,-352.419909
CC1CCC=CC1(C)O,-388.347936
CC1COC=NC1(C)C,-404.407051
CC1OCC=CC1(C)C,-388.341992
CC1OCC=CC1(C)O,-424.269642
CC1CCC=CC11CC1,-351.200967
CC1CCC=CC11CN1,-367.241356
CC1CCC=CC11CO1,-387.126407
CC1COC=NC11CC1,-403.188016
CC1OCC=CC11CC1,-387.118496
CC1OCC=CC11CN1,-403.158304
CC1OCC=CC11CO1,-423.042048
OC1CCC=CC11CC1,-387.128743
OC1CCC=CC11CN1,-403.168006
OC1CCC=CC11CO1,-423.051628
OC1COC=NC11CC1,-439.113428
CC1CCC=CC1C#C,-349.977331
CC1CCC=CC1C#N,-366.086662
CC1COC=NC1C#C,-401.960753
CC1COC=NC1C#N,-418.06805
CC1OCC=CC1C#C,-385.895939
CC1OCC=CC1C#N,-402.004534
CN1CCC=CC1C#N,-382.115079
OC1CCC=CC1C#C,-385.90447
OC1CCC=CC1C#N,-402.009604
OC1CNC=NC1C#N,-434.115614
OC1COC=NC1C#C,-437.880486
CC1CCC=CC1C=O,-387.155883
CC1CCC=CN1C=O,-403.233896
CC1COC=NC1C=O,-439.14098
CC1OCC=CC1C=O,-423.076402
CN1CCC=CC1C=O,-403.190271
OC1CCC=CC1C=O,-423.08305
OC1COC=NC1C=O,-475.068236
CC1CCC=CC2CC12,-351.192623
CC1CCC=CC2NC12,-367.229121
CC1CCC=CC2OC12,-387.114072
CC1COC=NC2CC12,-403.174261
CC1OCC=CC2CC12,-387.116178
CC1OCC=CC2NC12,-403.153688
CC1OCC=CC2OC12,-423.036976
OC1CCC=CC2CC12,-387.116993
OC1CCC=CC2NC12,-403.154665
OC1CCC=CC2OC12,-423.038966
OC1COC=NC2CC12,-439.096696
CC1=CC=CCCC1O,-387.140099
CC1CCC=CC=C1C,-351.213371
CC1OCC=CC=C1C,-387.133733
CC1CC=CC=CCO1,-387.123601
CC1CCC=CC=CC1,-351.205235
OC1CCC=CC=CC1,-387.129873
CC1CCC=CCC1=O,-387.160238
CC1CCC=CNC1=O,-403.2368
CC1CCN=COC1=O,-439.160918
CC1COC=NCC1=O,-439.141577
CC1NCC=CCC1=O,-403.201642
CC1OCC=CCC1=O,-423.082482
CC1OCC=CNC1=O,-439.154438
CN1CCC=CCC1=O,-403.217416
CN1CCC=CNC1=O,-419.290141
CN1CCN=COC1=O,-455.216207
NC1CCN=COC1=O,-455.205296
OC1CCC=CCC1=O,-423.089342
OC1CCC=CNC1=O,-439.165712
OC1CCN=COC1=O,-475.086979
OC1COC=NCC1=O,-475.068945
CC1CC=CCCC1O,-388.338618
CC1CC=CCOC1C,-388.333737
CC1CCC=CCC1C,-352.411353
CC1CCC=CCC1O,-388.341093
CC1CCN=COC1C,-404.397267
CC1CN=COCC1O,-440.318068
CC1COC=NCC1C,-404.393689
CC1COC=NCC1O,-440.322061
CC1OC=NCCC1O,-440.322325
CC1OCC=CCC1O,-424.263563
OC1CCC=CCC1O,-424.269399
OC1COC=NCC1O,-476.248079
CC1CCC=CCC=C1,-351.19452
CC1COC=NCC=C1,-403.177979
CC1OCC=CCC=C1,-387.120135
OC1CCC=CCC=C1,-387.118519
OC1COC=NCC=C1,-439.100952
CC1CCCC(=O)C1=O,-423.110287
CC1CCNC(=N)C1=O,-419.27484
CC1CCNC(=O)C1=O,-439.176522
CC1CCOC(=N)C1=O,-439.150729
CC1CCOC(=O)C1=O,-459.049621
CC1CNCC(=O)C1=O,-439.145261
CC1COCC(=O)C1=O,-459.022012
CC1NCCC(=O)C1=O,-439.147151
CC1OCCC(=O)C1=O,-459.025966
CC1OCOC(=N)C1=O,-475.073783
CC1OCOC(=O)C1=O,-494.971803
CN1CCCC(=O)C1=N,-419.278302
CN1CCCC(=O)C1=O,-439.174169
CN1CCNC(=N)C1=O,-435.347585
CN1CCNC(=O)C1=N,-435.346594
CN1CCNC(=O)C1=O,-455.241402
CN1CCOC(=N)C1=O,-455.213486
CN1CCOC(=O)C1=N,-455.217637
CN1CCOC(=O)C1=O,-475.113223
OC1CCCC(=O)C1=O,-459.036415
OC1CCNC(=N)C1=O,-455.201915
OC1CCNC(=O)C1=O,-475.100018
OC1CCOC(=N)C1=O,-475.076357
OC1CCOC(=O)C1=O,-494.974151
OC1CNCC(=O)C1=O,-475.071278
OC1COCC(=O)C1=O,-494.939454
CC1C(O)CCCC1=O,-424.303264
CC1C(O)CCNC1=O,-440.36982
CC1C(O)CCOC1=N,-440.339551
CC1C(O)CCOC1=O,-460.238483
CC1C(O)CNCC1=O,-440.340976
CC1C(O)COCC1=O,-460.216772
CC1CCCC(=O)C1C,-388.373682
CC1CCCC(=O)C1O,-424.300133
CC1CCCC(=O)N1C,-404.439746
CC1CCNC(=O)C1C,-404.442188
CC1CCNC(=O)C1O,-440.369355
CC1CCNC(=O)N1C,-420.498756
CC1CCOC(=N)C1C,-404.412307
CC1CCOC(=N)C1O,-440.339647
CC1CCOC(=O)C1C,-424.313395
CC1CCOC(=O)C1O,-460.239568
CC1CCOC(=O)N1C,-440.373193
CC1CNCC(=O)C1C,-404.408639
CC1CNCC(=O)C1O,-440.334727
CC1CNCC(=O)N1C,-420.476079
CC1COCC(=O)C1C,-424.286356
CC1COCC(=O)C1O,-460.211793
CC1COCC(=O)N1C,-440.354948
CC1N(C)CCCC1=O,-404.407351
CC1N(C)CCNC1=O,-420.47652
CC1N(C)CCOC1=N,-420.445658
CC1N(C)CCOC1=O,-440.348497
CC1OCCC(=O)C1C,-424.295632
CC1OCCC(=O)C1O,-460.218024
CC1OCOC(=N)C1C,-440.34022
CC1OCOC(=N)C1O,-476.267099
CC1OCOC(=O)C1C,-460.24095
CC1OCOC(=O)C1N,-476.285476
CC1OCOC(=O)C1O,-496.166634
NC1C(O)CCOC1=O,-476.285062
OC1CCCC(=O)C1O,-460.226426
OC1CCNC(=O)C1O,-476.295908
OC1CCOC(=N)C1O,-476.265928
OC1CCOC(=O)C1O,-496.165606
OC1CNCC(=O)C1O,-476.261108
OC1COCC(=O)C1O,-496.139674
CC1CCCC(=O)C=C1,-387.163316
CC1CCNC(=O)C=C1,-403.230675
CC1CCOC(=O)C=C1,-423.103666
CC1CNCC(=O)C=C1,-403.20099
CC1COCC(=O)C=C1,-423.0801
CC1OCCC(=O)C=C1,-423.084663
CC1OCOC(=N)C=C1,-439.13136
CC1OCOC(=O)C=C1,-459.030659
CN1CCCC(=O)C=C1,-403.213989
CN1CCNC(=O)C=C1,-419.278558
CN1CCOC(=N)C=C1,-419.250637
CN1CCOC(=O)C=C1,-439.153597
OC1CCCC(=O)C=C1,-423.085721
OC1CCNC(=O)C=C1,-439.154023
OC1CCOC(=N)C=C1,-439.125154
OC1CCOC(=O)C=C1,-459.02439
OC1CNCC(=O)C=C1,-439.126203
OC1COCC(=O)C=C1,-459.00373
CC1CCC(=N)OCO1,-440.34057
CC1CCC(=O)CCO1,-424.292509
CC1CCC(=O)COC1,-424.288558
CC1CCC(=O)OCO1,-460.240639
CC1CCCC(=N)OC1,-404.401546
CC1CCCC(=O)CC1,-388.365894
CC1CCCC(=O)CO1,-424.286853
CC1CCCC(=O)NC1,-404.440366
CC1CCCC(=O)OC1,-424.30391
CC1CCNC(=O)CC1,-404.440414
CC1CCNC(=O)CO1,-440.35746
CC1CCNC(=O)NC1,-420.493706
CC1CCNC(=O)OC1,-440.371888
CC1CCOC(=N)CC1,-404.403238
CC1CCOC(=N)CO1,-440.329884
CC1CCOC(=N)OC1,-440.326571
CC1CCOC(=O)CC1,-424.313184
CC1CCOC(=O)CN1,-440.350953
CC1CCOC(=O)CO1,-460.229442
CC1CCOC(=O)NC1,-440.371922
CC1CCOC(=O)OC1,-460.239552
CC1CNC(=O)CCO1,-440.361281
CC1CNC(=O)COC1,-440.352932
CC1CNC(=O)OCO1,-476.299919
CC1CNCC(=O)CN1,-420.447019
CC1CNCC(=O)CO1,-440.328717
CC1CNCC(=O)OC1,-440.348562
CC1COC(=N)CCO1,-440.332862
CC1COC(=N)OCO1,-476.266379
CC1COC(=O)CCO1,-460.233286
CC1COC(=O)OCO1,-496.171098
CC1COCC(=N)OC1,-440.321294
CC1COCC(=O)CN1,-440.326435
CC1COCC(=O)CO1,-460.206049
CC1COCC(=O)OC1,-460.224758
CC1OCCC(=O)CO1,-460.210244
OC1CCC(=O)CNC1,-440.333038
OC1CCC(=O)COC1,-460.211711
OC1CCCC(=N)OC1,-440.324664
OC1CCCC(=O)CC1,-424.2907
OC1CCCC(=O)NC1,-440.364357
OC1CCCC(=O)OC1,-460.226802
OC1CCNC(=O)CC1,-440.364727
OC1CCNC(=O)NC1,-456.417445
OC1CCNC(=O)OC1,-476.294863
OC1CCOC(=N)CC1,-440.3273
OC1CCOC(=N)OC1,-476.256274
OC1CCOC(=O)CC1,-460.231435
OC1CCOC(=O)NC1,-476.295247
OC1CCOC(=O)OC1,-496.161842
OC1CNC(=O)COC1,-476.275856
OC1CNCC(=N)OC1,-456.371349
OC1CNCC(=O)NC1,-456.399671
OC1CNCC(=O)OC1,-476.271202
OC1COCC(=N)OC1,-476.247012
OC1COCC(=O)OC1,-496.146484
CC1CCCC(=C1)C#C,-349.988781
CC1CCCC(=C1)C#N,-366.095752
CC1CCNC(=N1)C#N,-398.196748
CC1CCOC(=N1)C#C,-401.967616
CC1CCOC(=N1)C#N,-418.070054
CC1COCC(=C1)C#C,-385.903888
CC1COCC(=C1)C#N,-402.009325
CC1OCCC(=C1)C#C,-385.907855
CC1OCCC(=C1)C#N,-402.01377
OC1CCCC(=C1)C#C,-385.912423
OC1CCCC(=C1)C#N,-402.017057
OC1CNCC(=C1)C#N,-418.052529
OC1COCC(=C1)C#C,-421.824772
OC1COCC(=C1)C#N,-437.929368
CC1(C)CC(O)CCO1,-425.478577
CC1(C)CCCC(O)C1,-389.555965
CC1(C)COCC(O)C1,-425.473416
CC1(O)CCCC(O)C1,-425.487493
CC1(O)COCC(O)C1,-461.403955
CC1CC(C)(C)CCO1,-389.552657
CC1CC(C)(C)OCO1,-425.481757
CC1CC(C)(O)CCO1,-425.481417
CC1CCCC(C)(C)C1,-353.63135
CC1CCCC(C)(C)O1,-389.558373
CC1CCCC(C)(O)C1,-389.560395
CC1CCOC(C)(C)C1,-389.554419
CC1CCOC(C)(C)O1,-425.485581
CC1COCC(C)(C)C1,-389.550409
CC1COCC(C)(C)O1,-425.475768
CC1COCC(C)(O)C1,-425.478201
CC1OCCC(C)(C)O1,-425.485072
CC1=C(C)C(O)CCC1,-388.354888
CC1=C(C)C(O)COC1,-424.269726
CC1CCCC(C)=C1C,-352.42745
CC1COCC(C)=C1C,-388.345176
CC1OCCC(C)=C1C,-388.349604
CC1=CCC(O)CCC1,-388.345714
CC1=CCC(O)COC1,-424.263408
CC1=NCC(O)CCO1,-440.331688
CC1CC=C(C)CCO1,-388.342918
CC1CCCC(C)=CC1,-352.420101
CC1CCOC(C)=NC1,-404.407292
CC1CN=C(C)OCO1,-440.336901
CC1COCC(C)=CC1,-388.335972
CC1CCCC(C)C1=O,-388.380098
CC1CCCC(O)C1=O,-424.308153
CC1CCCN(C)C1=O,-404.441121
